,urls
2756,/istanbul-kadikoy-suadiye-satilik/daire/107542-377
2757,/istanbul-kadikoy-caddebostan-satilik/daire/5526-10231
2758,/istanbul-kadikoy-erenkoy-satilik/daire/122463-430
2759,/istanbul-kadikoy-fenerbahce-satilik/daire/35033-4136
2760,/istanbul-kadikoy-erenkoy-satilik/daire/1829-3470
2761,/istanbul-kadikoy-merdivenkoy-satilik/residence/92125-1217
2762,/istanbul-kadikoy-erenkoy-satilik/daire/65998-1645
2763,/istanbul-kadikoy-caddebostan-satilik/daire/3010-77469
2764,/istanbul-kadikoy-goztepe-satilik/daire/37431-1401
2765,/istanbul-kadikoy-goztepe-satilik/daire/42096-4771
2766,/istanbul-kadikoy-erenkoy-satilik/daire/65334-181
2767,/istanbul-kadikoy-feneryolu-satilik/daire/14946-11552
2768,/istanbul-kadikoy-caddebostan-satilik/daire/124165-242
2769,/istanbul-kadikoy-bostanci-satilik/daire/117195-122
2770,/istanbul-kadikoy-feneryolu-satilik/daire/58016-6004
2771,/istanbul-kadikoy-feneryolu-satilik/daire/1006-17871
2772,/istanbul-kadikoy-goztepe-satilik/daire/1505-7227
2773,/istanbul-kadikoy-sahrayi-cedit-satilik/daire/7417-5021
2774,/istanbul-kadikoy-goztepe-satilik/daire/7553-13930
2775,/istanbul-kadikoy-merdivenkoy-satilik/daire/1100-11148
2776,/istanbul-kadikoy-fenerbahce-satilik/daire/34400-3163
2777,/istanbul-kadikoy-goztepe-satilik/daire/23761-77879
2778,/istanbul-kadikoy-erenkoy-satilik/daire/7350-7690
2779,/istanbul-kadikoy-suadiye-satilik/daire/4924-5547
2780,/istanbul-kadikoy-bostanci-satilik/daire/69169-2022
2781,/istanbul-kadikoy-suadiye-satilik/daire/26964-85231
2782,/istanbul-kadikoy-suadiye-satilik/daire/55247-6569
2783,/istanbul-kadikoy-erenkoy-satilik/daire/7652-189576
2784,/istanbul-kadikoy-caddebostan-satilik/daire/116955-92
2785,/istanbul-kadikoy-suadiye-satilik/daire/6620-22477
2786,/istanbul-kadikoy-fenerbahce-satilik/daire/2312-21733
2787,/istanbul-kadikoy-erenkoy-satilik/daire/1630-2013
2788,/istanbul-kadikoy-bostanci-satilik/daire/1049-167518
2789,/istanbul-kadikoy-goztepe-satilik/daire/1077-65830
2790,/istanbul-kadikoy-19-mayis-satilik/daire/1670-1561
2791,/istanbul-kadikoy-suadiye-satilik/daire/53165-26889
2792,/istanbul-kadikoy-goztepe-satilik/daire/128103-1
2793,/istanbul-kadikoy-suadiye-satilik/daire/71032-2386
2794,/istanbul-kadikoy-caddebostan-satilik/daire/128195-8
2795,/istanbul-kadikoy-kozyatagi-satilik/daire/5702-11166
2796,/istanbul-kadikoy-erenkoy-satilik/daire/5030-417
2797,/istanbul-kadikoy-erenkoy-satilik/daire/5526-10221
2798,/istanbul-kadikoy-fenerbahce-satilik/daire/107542-343
2799,/istanbul-kadikoy-fenerbahce-satilik/daire/5364-184273
2800,/istanbul-kadikoy-suadiye-satilik/daire/122463-421
2801,/istanbul-kadikoy-suadiye-satilik/daire/35033-4126
2802,/istanbul-kadikoy-suadiye-satilik/daire/23474-32898
2803,/istanbul-kadikoy-erenkoy-satilik/daire/65998-1612
2804,/istanbul-kadikoy-bostanci-satilik/daire/105196-145
2805,/istanbul-kadikoy-fenerbahce-satilik/daire/3010-77439
2806,/istanbul-kadikoy-goztepe-satilik/daire/37431-1357
2807,/istanbul-kadikoy-erenkoy-satilik/daire/42096-4668
2808,/istanbul-kadikoy-goztepe-satilik/daire/1959-521
2809,/istanbul-kadikoy-caddebostan-satilik/daire/1723-9254
2810,/istanbul-kadikoy-suadiye-satilik/daire/14087-9307
2811,/istanbul-kadikoy-feneryolu-satilik/daire/14946-11433
2812,/istanbul-kadikoy-suadiye-satilik/daire/62823-4788
2813,/istanbul-kadikoy-erenkoy-satilik/daire/1829-3471
2814,/istanbul-kadikoy-goztepe-satilik/daire/124165-241
2815,/istanbul-kadikoy-feneryolu-satilik/daire/58016-6003
2816,/istanbul-kadikoy-goztepe-satilik/daire/28506-4327
2817,/istanbul-kadikoy-merdivenkoy-satilik/daire/27056-10157
2818,/istanbul-kadikoy-feneryolu-satilik/daire/7553-13929
2819,/istanbul-kadikoy-erenkoy-satilik/daire/5555-35982
2820,/istanbul-kadikoy-goztepe-satilik/daire/1100-11147
2821,/istanbul-kadikoy-suadiye-satilik/daire/34400-3047
2822,/istanbul-kadikoy-fenerbahce-satilik/daire/1006-17861
2823,/istanbul-kadikoy-suadiye-satilik/daire/7417-5632
2824,/istanbul-kadikoy-fenerbahce-satilik/daire/23761-77867
2825,/istanbul-kadikoy-suadiye-satilik/daire/55247-6177
2826,/istanbul-kadikoy-goztepe-satilik/daire/2908-9092
2827,/istanbul-kadikoy-suadiye-satilik/daire/6620-22433
2828,/istanbul-kadikoy-merdivenkoy-satilik/daire/7652-189604
2829,/istanbul-kadikoy-fikirtepe-satilik/residence/0-38184782
2830,/istanbul-kadikoy-merdivenkoy-satilik/daire/112119-1357
2831,/istanbul-kadikoy-goztepe-satilik/daire/1077-65782
2832,/istanbul-kadikoy-suadiye-satilik/daire/74348-4991
2833,/istanbul-kadikoy-caddebostan-satilik/daire/2312-21646
2834,/istanbul-kadikoy-goztepe-satilik/daire/1049-167638
2835,/istanbul-kadikoy-erenkoy-satilik/daire/5526-10219
2836,/istanbul-kadikoy-bostanci-satilik/daire/7350-7721
2837,/istanbul-kadikoy-erenkoy-satilik/daire/5364-184269
2838,/istanbul-kadikoy-erenkoy-satilik/daire/122463-414
2839,/istanbul-kadikoy-goztepe-satilik/daire/35033-4111
2840,/istanbul-kadikoy-suadiye-satilik/daire/53165-26903
2841,/istanbul-kadikoy-erenkoy-satilik/daire/1670-1444
2842,/istanbul-kadikoy-erenkoy-satilik/daire/71032-2460
2843,/istanbul-kadikoy-caddebostan-satilik/daire/65998-1573
2844,/istanbul-kadikoy-suadiye-satilik/daire/3010-77417
2845,/istanbul-kadikoy-bostanci-satilik/daire/5702-11138
2846,/istanbul-kadikoy-goztepe-satilik/daire/14946-11285
2847,/istanbul-kadikoy-erenkoy-satilik/daire/37431-1400
2848,/istanbul-kadikoy-goztepe-satilik/daire/1723-9225
2849,/istanbul-kadikoy-suadiye-satilik/daire/7553-13928
2850,/istanbul-kadikoy-erenkoy-satilik/daire/1100-11146
2851,/istanbul-kadikoy-feneryolu-satilik/daire/23474-32905
2852,/istanbul-kadikoy-merdivenkoy-satilik/daire/34400-3178
2853,/istanbul-kadikoy-caddebostan-satilik/daire/1006-17880
2854,/istanbul-kadikoy-caddebostan-satilik/daire/23761-77856
2855,/istanbul-kadikoy-bostanci-satilik/daire/27056-10323
2856,/istanbul-kadikoy-fenerbahce-satilik/daire/5555-35933
2857,/istanbul-kadikoy-caddebostan-satilik/daire/58016-5989
2858,/istanbul-kadikoy-fenerbahce-satilik/daire/7652-189578
2859,/istanbul-kadikoy-fenerbahce-satilik/daire/27359-1313
2860,/istanbul-kadikoy-fenerbahce-satilik/daire/30633-2367
2861,/istanbul-kadikoy-goztepe-satilik/daire/128103-41
2862,/istanbul-kadikoy-caddebostan-satilik/daire/14087-9390
2863,/istanbul-kadikoy-zuhtupasa-satilik/daire/6620-22488
2864,/istanbul-kadikoy-goztepe-satilik/daire/1077-65733
2865,/istanbul-kadikoy-caddebostan-satilik/daire/74348-4985
2866,/istanbul-kadikoy-feneryolu-satilik/daire/1049-167541
2867,/istanbul-kadikoy-19-mayis-satilik/daire/5526-10159
2868,/istanbul-kadikoy-goztepe-satilik/daire/28506-4323
2869,/istanbul-kadikoy-fenerbahce-satilik/daire/29305-10983
2870,/istanbul-kadikoy-fenerbahce-satilik/daire/5364-184263
2871,/istanbul-kadikoy-caddebostan-satilik/daire/122463-198
2872,/istanbul-kadikoy-suadiye-satilik/daire/53165-26900
2873,/istanbul-kadikoy-suadiye-satilik/daire/70637-1124
2874,/istanbul-kadikoy-19-mayis-satilik/daire/71032-2452
2875,/istanbul-kadikoy-fikirtepe-satilik/daire/125011-22
2876,/istanbul-kadikoy-caddebostan-satilik/daire/3010-77321
2877,/istanbul-kadikoy-caddebostan-satilik/daire/7350-7736
2878,/istanbul-kadikoy-erenkoy-satilik/daire/1670-1547
2879,/istanbul-kadikoy-suadiye-satilik/daire/1255-18469
2880,/istanbul-kadikoy-suadiye-satilik/daire/5702-11155
2881,/istanbul-kadikoy-caddebostan-satilik/daire/37431-1385
2882,/istanbul-kadikoy-erenkoy-satilik/daire/14946-11548
2883,/istanbul-kadikoy-suadiye-satilik/daire/7553-13927
2884,/istanbul-kadikoy-goztepe-satilik/daire/1100-11145
2885,/istanbul-kadikoy-egitim-satilik/daire/116955-2883
2886,/istanbul-kadikoy-suadiye-satilik/daire/8474-4019
2887,/istanbul-kadikoy-caddebostan-satilik/daire/65334-381
2888,/istanbul-kadikoy-19-mayis-satilik/daire/3433-9682
2889,/istanbul-kadikoy-feneryolu-satilik/daire/34400-3176
2890,/istanbul-kadikoy-feneryolu-satilik/daire/1006-17838
2891,/istanbul-kadikoy-erenkoy-satilik/daire/23761-77849
2892,/istanbul-kadikoy-caddebostan-satilik/daire/5555-35866
2893,/istanbul-kadikoy-rasimpasa-satilik/bina/692492-238
2894,/istanbul-kadikoy-rasimpasa-satilik/daire/2312-21846
2895,/istanbul-kadikoy-erenkoy-satilik/daire/5211-14721
2896,/istanbul-kadikoy-suadiye-satilik/daire/7652-189570
2897,/istanbul-kadikoy-erenkoy-satilik/daire/107542-402
2898,/istanbul-kadikoy-suadiye-satilik/daire/1005-2771
2899,/istanbul-kadikoy-caddebostan-satilik/daire/128103-30
2900,/istanbul-kadikoy-erenkoy-satilik/daire/6620-22467
2901,/istanbul-kadikoy-caddebostan-satilik/daire/1077-65690
2902,/istanbul-kadikoy-fenerbahce-satilik/daire/27359-1293
2903,/istanbul-kadikoy-goztepe-satilik/daire/1049-167512
2904,/istanbul-kadikoy-suadiye-satilik/daire/29305-10982
2905,/istanbul-kadikoy-caddebostan-satilik/daire/5364-184258
2906,/istanbul-kadikoy-suadiye-satilik/daire/53165-26890
2907,/istanbul-kadikoy-fenerbahce-satilik/daire/14087-9375
2908,/istanbul-kadikoy-sahrayi-cedit-satilik/daire/122463-409
2909,/istanbul-kadikoy-goztepe-satilik/daire/5526-10245
2910,/istanbul-kadikoy-suadiye-satilik/daire/27056-10215
2911,/istanbul-kadikoy-zuhtupasa-satilik/daire/7350-7635
2912,/istanbul-kadikoy-erenkoy-satilik/daire/3010-77434
2913,/istanbul-kadikoy-19-mayis-satilik/daire/55247-6568
2914,/istanbul-kadikoy-goztepe-satilik/daire/70637-1121
2915,/istanbul-kadikoy-19-mayis-satilik/daire/35033-4147
2916,/istanbul-kadikoy-goztepe-satilik/daire/1723-9195
2917,/istanbul-kadikoy-fenerbahce-satilik/daire/14946-11535
2918,/istanbul-kadikoy-19-mayis-satilik/daire/7553-13926
2919,/istanbul-kadikoy-merdivenkoy-satilik/daire/1100-11144
2920,/istanbul-kadikoy-caddebostan-satilik/daire/58016-5946
2921,/istanbul-kadikoy-19-mayis-satilik/daire/71032-2440
2922,/istanbul-kadikoy-osmanaga-satilik/daire/115150-160
2923,/istanbul-kadikoy-fenerbahce-satilik/daire/115605-513
2924,/istanbul-kadikoy-caddebostan-satilik/daire/37431-1388
2925,/istanbul-kadikoy-caddebostan-satilik/daire/42096-4754
2926,/istanbul-kadikoy-fenerbahce-satilik/daire/65334-378
2927,/istanbul-kadikoy-bostanci-satilik/daire/1829-3453
2928,/istanbul-kadikoy-caddebostan-satilik/daire/23761-77846
2929,/istanbul-kadikoy-rasimpasa-satilik/bina/17018-1183
2930,/istanbul-kadikoy-sahrayi-cedit-satilik/daire/5702-11158
2931,/istanbul-kadikoy-fenerbahce-satilik/daire/1006-17853
2932,/istanbul-kadikoy-19-mayis-satilik/daire/28506-4312
2933,/istanbul-kadikoy-erenkoy-satilik/daire/34400-3160
2934,/istanbul-kadikoy-caddebostan-satilik/daire/4675-14859
2935,/istanbul-kadikoy-fenerbahce-satilik/daire/118017-125
2936,/istanbul-kadikoy-fenerbahce-satilik/daire/5555-35981
2937,/istanbul-kadikoy-erenkoy-satilik/daire/7652-189632
2938,/istanbul-kadikoy-merdivenkoy-satilik/daire/1670-1528
2939,/istanbul-kadikoy-fenerbahce-satilik/daire/5211-14689
2940,/istanbul-kadikoy-suadiye-satilik/daire/128103-18
2941,/istanbul-kadikoy-fenerbahce-satilik/daire/2312-21765
2942,/istanbul-kadikoy-goztepe-satilik/daire/1077-65831
2943,/istanbul-kadikoy-erenkoy-satilik/daire/29305-10979
2944,/istanbul-kadikoy-suadiye-satilik/daire/1005-3125
2945,/istanbul-kadikoy-kozyatagi-satilik/daire/53165-26860
2946,/istanbul-kadikoy-bostanci-satilik/daire/6620-22480
2947,/istanbul-kadikoy-fenerbahce-satilik/daire/5526-10244
2948,/istanbul-kadikoy-suadiye-satilik/daire/1049-167545
2949,/istanbul-kadikoy-feneryolu-satilik/daire/128195-12
2950,/istanbul-kadikoy-erenkoy-satilik/daire/122463-423
2951,/istanbul-kadikoy-kosuyolu-satilik/bina/7350-6633
2952,/istanbul-kadikoy-erenkoy-satilik/daire/3010-77074
2953,/istanbul-kadikoy-suadiye-satilik/daire/35033-4146
2954,/istanbul-kadikoy-erenkoy-satilik/daire/5364-184197
2955,/istanbul-kadikoy-erenkoy-satilik/daire/14946-11534
2956,/istanbul-kadikoy-19-mayis-satilik/daire/7553-13924
2957,/istanbul-kadikoy-goztepe-satilik/daire/1100-11143
2958,/istanbul-kadikoy-goztepe-satilik/daire/74348-4996
2959,/istanbul-kadikoy-caddebostan-satilik/daire/1723-9257
2960,/istanbul-kadikoy-feneryolu-satilik/daire/23761-77839
2961,/istanbul-kadikoy-dumlupinar-satilik/daire/3270-2419
2962,/istanbul-kadikoy-bostanci-satilik/daire/71032-2446
2963,/istanbul-kadikoy-suadiye-satilik/daire/58016-5945
2964,/istanbul-kadikoy-suadiye-satilik/daire/42096-4758
2965,/istanbul-kadikoy-fenerbahce-satilik/daire/1006-17846
2966,/istanbul-kadikoy-feneryolu-satilik/daire/5926-4090
2967,/istanbul-kadikoy-fikirtepe-satilik/daire/27056-10142
2968,/istanbul-kadikoy-fenerbahce-satilik/daire/7652-189618
2969,/istanbul-kadikoy-goztepe-satilik/daire/37431-1403
2970,/istanbul-kadikoy-goztepe-satilik/daire/5211-14685
2971,/istanbul-kadikoy-suadiye-satilik/daire/128103-17
2972,/istanbul-kadikoy-19-mayis-satilik/daire/34400-3217
2973,/istanbul-kadikoy-bostanci-satilik/daire/5555-35862
2974,/istanbul-kadikoy-caddebostan-satilik/daire/1077-65767
2975,/istanbul-kadikoy-erenkoy-satilik/daire/29305-10978
2976,/istanbul-kadikoy-erenkoy-satilik/daire/1005-3113
2977,/istanbul-kadikoy-suadiye-satilik/daire/6620-22469
2978,/istanbul-kadikoy-feneryolu-satilik/daire/5526-10215
2979,/istanbul-kadikoy-erenkoy-satilik/daire/1049-167505
2980,/istanbul-kadikoy-erenkoy-satilik/daire/2312-21806
2981,/istanbul-kadikoy-feneryolu-satilik/daire/5702-11160
2982,/istanbul-kadikoy-bostanci-satilik/daire/3010-77056
2983,/istanbul-kadikoy-bostanci-satilik/daire/53165-26845
2984,/istanbul-kadikoy-suadiye-satilik/daire/122463-424
2985,/istanbul-kadikoy-goztepe-satilik/daire/14946-11504
2986,/istanbul-kadikoy-egitim-satilik/daire/7553-13921
2987,/istanbul-kadikoy-fenerbahce-satilik/daire/1100-11142
2988,/istanbul-kadikoy-fenerbahce-satilik/daire/74348-4984
2989,/istanbul-kadikoy-goztepe-satilik/daire/1723-9250
2990,/istanbul-kadikoy-kosuyolu-satilik/villa/7350-6899
2991,/istanbul-kadikoy-caddebostan-satilik/daire/128195-14
2992,/istanbul-kadikoy-fikirtepe-satilik/daire/58016-5939
2993,/istanbul-kadikoy-fenerbahce-satilik/daire/23761-77895
2994,/istanbul-kadikoy-fenerbahce-satilik/daire/5926-4087
2995,/istanbul-kadikoy-goztepe-satilik/daire/71032-2457
2996,/istanbul-kadikoy-fenerbahce-satilik/daire/1006-17868
2997,/istanbul-kadikoy-caddebostan-satilik/daire/7652-189601
2998,/istanbul-kadikoy-19-mayis-satilik/daire/34400-3216
2999,/istanbul-kadikoy-caddebostan-satilik/daire/1077-65766
3000,/istanbul-kadikoy-goztepe-satilik/daire/29305-10975
3001,/istanbul-kadikoy-suadiye-satilik/daire/1005-3055
3002,/istanbul-kadikoy-caddebostan-satilik/daire/2312-21113
3003,/istanbul-kadikoy-goztepe-satilik/daire/1049-167663
3004,/istanbul-kadikoy-sahrayi-cedit-satilik/daire/5526-10241
3005,/istanbul-kadikoy-kozyatagi-satilik/daire/6620-22464
3006,/istanbul-kadikoy-suadiye-satilik/daire/5555-35965
3007,/istanbul-kadikoy-erenkoy-satilik/daire/128103-31
3008,/istanbul-kadikoy-caddebostan-satilik/daire/62823-4833
3009,/istanbul-kadikoy-suadiye-satilik/daire/7553-13919
3010,/istanbul-kadikoy-caddebostan-satilik/daire/1100-10713
3011,/istanbul-kadikoy-caddebostan-satilik/daire/1723-9249
3012,/istanbul-kadikoy-suadiye-satilik/daire/37431-1399
3013,/istanbul-kadikoy-fenerbahce-satilik/daire/14946-11549
3014,/istanbul-kadikoy-caddebostan-satilik/daire/12288-317
3015,/istanbul-kadikoy-bostanci-satilik/daire/3010-77348
3016,/istanbul-kadikoy-goztepe-satilik/daire/35033-4134
3017,/istanbul-kadikoy-bostanci-satilik/daire/1670-1575
3018,/istanbul-kadikoy-feneryolu-satilik/daire/53165-26887
3019,/istanbul-kadikoy-erenkoy-satilik/daire/5364-184271
3020,/istanbul-kadikoy-suadiye-satilik/daire/7350-7734
3021,/istanbul-kadikoy-caddebostan-satilik/daire/23761-77853
3022,/istanbul-kadikoy-goztepe-satilik/daire/5926-4076
3023,/istanbul-kadikoy-bostanci-satilik/daire/27056-10373
3024,/istanbul-kadikoy-fenerbahce-satilik/daire/122463-436
3025,/istanbul-kadikoy-feneryolu-satilik/daire/1006-17850
3026,/istanbul-kadikoy-19-mayis-satilik/daire/34400-3048
3027,/istanbul-kadikoy-osmanaga-satilik/daire/58016-5468
3028,/istanbul-kadikoy-feneryolu-satilik/daire/1077-65747
3029,/istanbul-kadikoy-19-mayis-satilik/daire/29305-10971
3030,/istanbul-kadikoy-fenerbahce-satilik/daire/1005-3036
3031,/istanbul-kadikoy-suadiye-satilik/daire/7652-189567
3032,/istanbul-kadikoy-bostanci-satilik/daire/28506-4303
3033,/istanbul-kadikoy-bostanci-satilik/daire/1049-167645
3034,/istanbul-kadikoy-erenkoy-satilik/daire/5526-10214
3035,/istanbul-kadikoy-suadiye-satilik/daire/128103-28
3036,/istanbul-kadikoy-suadiye-satilik/daire/62823-4829
3037,/istanbul-kadikoy-goztepe-satilik/daire/7553-13917
3038,/istanbul-kadikoy-caddebostan-satilik/daire/1100-10708
3039,/istanbul-kadikoy-zuhtupasa-satilik/daire/6620-22485
3040,/istanbul-kadikoy-caddebostan-satilik/daire/5555-35944
3041,/istanbul-kadikoy-goztepe-satilik/daire/1723-9248
3042,/istanbul-kadikoy-fenerbahce-satilik/daire/14946-11513
3043,/istanbul-kadikoy-goztepe-satilik/daire/2312-21819
3044,/istanbul-kadikoy-caddebostan-satilik/daire/1670-1572
3045,/istanbul-kadikoy-goztepe-satilik/daire/23474-32907
3046,/istanbul-kadikoy-erenkoy-satilik/daire/23761-77836
3047,/istanbul-kadikoy-goztepe-satilik/daire/3010-76294
3048,/istanbul-kadikoy-suadiye-satilik/daire/53165-26886
3049,/istanbul-kadikoy-bostanci-satilik/daire/74348-4992
3050,/istanbul-kadikoy-feneryolu-satilik/daire/4675-14886
3051,/istanbul-kadikoy-caddebostan-satilik/daire/5926-4071
3052,/istanbul-kadikoy-suadiye-satilik/daire/5364-184270
3053,/istanbul-kadikoy-goztepe-satilik/daire/122463-394
3054,/istanbul-kadikoy-caddebostan-satilik/daire/71032-2447
3055,/istanbul-kadikoy-goztepe-satilik/daire/42096-4924
3056,/istanbul-kadikoy-fenerbahce-satilik/daire/1077-65676
3057,/istanbul-kadikoy-erenkoy-satilik/daire/29305-10968
3058,/istanbul-kadikoy-caddebostan-satilik/daire/65998-1330
3059,/istanbul-kadikoy-goztepe-satilik/daire/1006-17799
3060,/istanbul-kadikoy-suadiye-satilik/daire/34400-3203
3061,/istanbul-kadikoy-merdivenkoy-satilik/daire/7652-189609
3062,/istanbul-kadikoy-suadiye-satilik/daire/1005-3056
3063,/istanbul-kadikoy-acibadem-satilik/daire/2137-25441
3064,/istanbul-kadikoy-erenkoy-satilik/daire/1049-167625
3065,/istanbul-kadikoy-fenerbahce-satilik/daire/5526-10161
3066,/istanbul-kadikoy-caddebostan-satilik/daire/58016-5991
3067,/istanbul-kadikoy-erenkoy-satilik/daire/128103-22
3068,/istanbul-kadikoy-fenerbahce-satilik/daire/62823-4823
3069,/istanbul-kadikoy-feneryolu-satilik/daire/7553-13914
3070,/istanbul-kadikoy-suadiye-satilik/daire/6620-22474
3071,/istanbul-kadikoy-feneryolu-satilik/daire/1723-9229
3072,/istanbul-kadikoy-bostanci-satilik/daire/27056-10371
3073,/istanbul-kadikoy-caddebostan-satilik/daire/1100-11149
3074,/istanbul-kadikoy-suadiye-satilik/daire/5555-35983
3075,/istanbul-kadikoy-hasanpasa-satilik/daire/92125-1420
3076,/istanbul-kadikoy-zuhtupasa-satilik/daire/14946-11572
3077,/istanbul-kadikoy-bostanci-satilik/daire/28506-4311
3078,/istanbul-kadikoy-erenkoy-satilik/daire/74348-4987
3079,/istanbul-kadikoy-merdivenkoy-satilik/daire/4675-14885
3080,/istanbul-kadikoy-caddebostan-satilik/daire/5926-4067
3081,/istanbul-kadikoy-suadiye-satilik/daire/36118-14663
3082,/istanbul-kadikoy-erenkoy-satilik/daire/35033-4149
3083,/istanbul-kadikoy-suadiye-satilik/daire/5364-184256
3084,/istanbul-kadikoy-feneryolu-satilik/daire/2312-21807
3085,/istanbul-kadikoy-erenkoy-satilik/daire/23761-77881
3086,/istanbul-kadikoy-bostanci-satilik/daire/53165-26881
3087,/istanbul-kadikoy-erenkoy-satilik/daire/1670-1586
3088,/istanbul-kadikoy-erenkoy-satilik/daire/1505-7225
3089,/istanbul-kadikoy-suadiye-satilik/daire/42096-4921
3090,/istanbul-kadikoy-goztepe-satilik/daire/5030-400
3091,/istanbul-kadikoy-suadiye-satilik/daire/29305-10966
3092,/istanbul-kadikoy-bostanci-satilik/daire/122463-236
3093,/istanbul-kadikoy-feneryolu-satilik/daire/1077-65777
3094,/istanbul-kadikoy-erenkoy-satilik/daire/34400-3170
3095,/istanbul-kadikoy-caddebostan-satilik/daire/7652-189599
3096,/istanbul-kadikoy-caddebostan-satilik/daire/1005-3010
3097,/istanbul-kadikoy-fenerbahce-satilik/daire/1049-167615
3098,/istanbul-kadikoy-fenerbahce-satilik/daire/1006-17869
3099,/istanbul-kadikoy-erenkoy-satilik/daire/128103-11
3100,/istanbul-kadikoy-goztepe-satilik/daire/3010-76269
3101,/istanbul-kadikoy-goztepe-satilik/daire/62823-4818
3102,/istanbul-kadikoy-suadiye-satilik/daire/7553-13910
3103,/istanbul-kadikoy-feneryolu-satilik/daire/5526-10252
3104,/istanbul-kadikoy-suadiye-satilik/daire/6620-22466
3105,/istanbul-kadikoy-feneryolu-satilik/daire/1723-9223
3106,/istanbul-kadikoy-goztepe-satilik/daire/71032-2456
3107,/istanbul-kadikoy-zuhtupasa-satilik/daire/58016-5988
3108,/istanbul-kadikoy-fenerbahce-satilik/daire/5555-35942
3109,/istanbul-kadikoy-erenkoy-satilik/daire/14946-11532
3110,/istanbul-kadikoy-erenkoy-satilik/daire/4675-14884
3111,/istanbul-kadikoy-suadiye-satilik/daire/5926-4031
3112,/istanbul-kadikoy-fenerbahce-satilik/daire/35033-4143
3113,/istanbul-kadikoy-feneryolu-satilik/daire/5364-184237
3114,/istanbul-kadikoy-kozyatagi-satilik/daire/4924-5222
3115,/istanbul-kadikoy-feneryolu-satilik/daire/23761-77878
3116,/istanbul-kadikoy-caddebostan-satilik/daire/2312-21794
3117,/istanbul-kadikoy-suadiye-satilik/daire/53165-26906
3118,/istanbul-kadikoy-caddebostan-satilik/daire/42096-4911
3119,/istanbul-kadikoy-erenkoy-satilik/daire/29305-10965
3120,/istanbul-kadikoy-suadiye-satilik/daire/5030-385
3121,/istanbul-kadikoy-fenerbahce-satilik/daire/27056-10253
3122,/istanbul-kadikoy-caddebostan-satilik/daire/1670-1577
3123,/istanbul-kadikoy-hasanpasa-satilik/daire/92125-1414
3124,/istanbul-kadikoy-caddebostan-satilik/daire/1077-65740
3125,/istanbul-kadikoy-goztepe-satilik/daire/74348-4988
